Country,Pop,X,Y,GHI,SolarRestriction,WindVel,TravelHours,NightLights,Elevation,Slope,LandCover,GridDistCurrent,GridDistPlan,SubstationDist,RoadDist,HydropowerDist,Hydropower,HydropowerFID,X_deg,Y_deg,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartCalibrated,IsUrban,PopFuture,ElecStart,NewConnections
Benin,3074.007813,242.9864197,1122.623901,2154,1.0,0.0,6.0,0,410.0,2.083234549,9.0,74.1671524,55.14709854,88.48075104,7.111695766,32.9158783,343.6159973,8936,2.1827841464999076,10.099259094829858,4,1,5,5,5,4.59,1.2014704120581874,0.0,3853.4050029224422,0,4801.370529855889,0,4801.370529855889
Benin,1558.302856,252.9864197,1122.623901,2146,1.0,0.0,4.0,0,370.0,0.334156483,9.0,83.73494720000002,45.23720169,98.36244965,3.25253129,37.79115677,343.6159973,8936,2.27261567491186,10.099259094829858,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1953.4016784162059,0,2433.9526326990062,0,2433.9526326990062
Benin,5048.472656,262.98641969999994,1122.623901,2146,1.0,0.0,2.0,0,372.0,1.002378583,9.0,89.70076752,35.32730484,108.2658768,1.022251129,44.41720581,343.6159973,8936,2.362447203323812,10.099259094829858,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,6328.484172186309,0,7885.337092766096,0,7885.337092766096
Benin,3138.449219,272.98641969999994,1122.623901,2137,1.0,0.0,2.0,0,377.0,1.204654455,9.0,87.39465332,25.41740417,118.18556979999998,1.3464331630000002,52.13064957,343.6159973,8936,2.4522787317357637,10.099259094829858,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3934.1851607429962,0,4902.02319129754,0,4902.02319129754
Benin,1829.968506,282.98641969999994,1122.623901,2137,1.0,0.0,3.0,0,373.0,1.167010188,9.0,86.19409943,15.50750732,128.1177521,7.03689146,53.89057541,180.7749939,9211,2.542110260147716,10.099259094829858,4,1,5,5,5,4.59,1.2014704120581874,0.0,2293.9466081997584,0,2858.2740805391727,0,2858.2740805391727
Benin,3522.179199,292.98641969999994,1122.623901,2146,1.0,0.0,2.0,0,407.0,2.018002033,9.0,86.1453476,5.59760952,138.0597229,1.6636897330000002,46.92100525,180.7749939,9211,2.631941788559668,10.099259094829858,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,4415.207693753497,0,5501.380749727463,0,5501.380749727463
Benin,1853.701782,302.98641969999994,1122.623901,2146,1.0,0.0,5.0,0,351.0,0.769248486,9.0,87.25032043,4.312288284,148.0095062,6.851971149,39.28057098,9758.860352,14768,2.7217733169716203,10.099259094829858,4,1,5,5,5,4.59,1.2014704120581874,0.0,2323.6973212875328,0,2895.343684422882,0,2895.343684422882
Benin,1900.995728,312.98641969999994,1122.623901,2146,1.0,0.0,4.0,0,374.0,1.061856389,9.0,89.46628571,14.22218609,157.9656372,4.108637333,30.64539337,9758.860352,14768,2.8116048453835725,10.099259094829858,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2382.9823781939067,0,2969.2132945145318,0,2969.2132945145318
Benin,2050.23999,322.98641969999994,1122.623901,2137,1.0,0.0,2.0,0,345.0,0.974142373,9.0,92.71360779,24.13208389,167.9269714,0.8489452,23.13692093,9758.860352,14768,2.9014363737955247,10.099259094829858,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2570.066673626134,0,3202.321680995035,0,3202.321680995035
Benin,2503.155029,332.98641969999994,1122.623901,2146,1.0,0.0,6.0,0,358.0,0.380995721,9.0,96.88865662,34.04198074,177.8926544,7.315709114,18.20697594,9758.860352,14768,2.991267902207477,10.099259094829858,4,1,5,5,5,4.59,1.2014704120581874,0.0,3137.815743684016,0,3909.74113243126,0,3909.74113243126
Benin,5705.132813,342.98641969999994,1122.623901,2154,1.0,0.0,10.0,0,375.0,0.871316195,8.0,101.8774185,43.95188141,187.8619843,11.54567719,16.80805588,585.4479980000001,9031,3.0810994306194286,10.099259094829858,3,1,2,5,5,3.37,1.0649697795494704,0.0,7151.63677560607,0,8910.991195731234,0,8910.991195731234
Benin,5592.440918,352.98641969999994,1122.623901,2154,1.0,0.0,4.0,0,407.0,1.5986737009999998,14.0,107.5667496,53.86177826,197.8344116,3.553431034,8.735993385,585.4479980000001,9031,3.170930959031381,10.099259094829858,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,7010.3724918442085,0,8734.974875499905,0,8734.974875499905
Benin,6597.511719,362.9864197,1122.623901,2146,1.0,0.0,3.0,0,392.0,0.6765915159999999,12.0,113.8491135,63.77167511,207.809494,1.531343937,5.283562183,955.7769775,9041,3.260762487443334,10.099259094829858,5,1,3,5,5,3.86,1.1037024664341613,0.0,8270.273275598223,0,10304.820372942058,1,2034.547097343835
Benin,1411.442383,372.9864197,1122.623901,2137,1.0,0.0,4.0,0,323.0,0.236285657,9.0,120.632103,73.68157196,217.78685,11.10677719,3.492071867,166.50500490000005,9069,3.350594015855286,10.099259094829858,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,1769.3055681212004,0,2204.5675465320514,0,2204.5675465320514
Benin,1539.5900880000004,382.9864197,1122.623901,2146,1.0,0.0,7.0,0,360.0,1.181267619,9.0,127.8381348,79.35178375,227.7661896,18.26854134,6.011888027,838.2219848999998,9095,3.440425544267238,10.099259094829858,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,1929.944394565208,0,2404.724687204767,0,2404.724687204767
Benin,1255.321899,392.9864197,1122.623901,2137,1.0,0.0,5.0,0,300.0,0.52833879,9.0,129.64022830000002,72.51439667,237.7472839,11.33289623,9.327186584,838.2219848999998,9095,3.53025707267919,10.099259094829858,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,1573.6016237264848,0,1960.7190150434826,0,1960.7190150434826
Benin,1264.224243,402.9864197,1122.623901,2146,1.0,0.0,5.0,0,320.0,0.902776599,9.0,119.6991653,66.48285675,247.7298889,2.812022924,5.770814419,294.2749939,9042,3.6200886010911417,10.099259094829858,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1584.7611063934653,0,1974.6238112341352,0,1974.6238112341352
Benin,1018.071411,412.9864197,1122.623901,2137,1.0,0.0,9.0,0,273.0,1.3734567169999998,9.0,109.7581024,61.49474335,257.7138367,5.977834225,8.831817627000001,294.2749939,9042,3.7099201295030944,10.099259094829858,4,1,5,5,5,4.59,1.2014704120581874,0.0,1276.1976244462167,0,1590.1514789234539,0,1590.1514789234539
Benin,4675.376953,112.9864197,1132.623901,2146,1.0,0.0,8.0,0,199.0,11.58557415,9.0,42.73302078,19.78800011,42.90031815,9.516119957,16.84051514,430.196991,9114,1.0149742771445298,10.188263923290105,4,1,5,5,4,4.2700000000000005,1.151109634520954,0.0,5860.792176600263,0,7302.589480471701,0,7302.589480471701
Benin,11044.76074,122.9864197,1132.623901,2146,1.0,5.0,1.0,0,239.0,1.467703938,14.0,32.78913879,25.47894287,32.9661293,0.423113942,19.99873924,112.6439972,9013,1.104805805556482,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.07743075958216943,13845.096981084795,1,23148.219635403646,1,9303.122654318851
Benin,5077.074219,132.9864197,1132.623901,2163,1.0,5.0,1.0,0,555.0,6.694218159,9.0,22.89419365,22.89419365,23.08882713,0.884817064,14.00040245,113.1600037,9066,1.1946373339684342,10.188263923290105,5,1,5,4,5,4.49,1.184238171262883,0.07743075958216943,6364.337498742444,0,7930.010597210444,0,7930.010597210444
Benin,1468.540161,142.9864197,1132.623901,2154,1.0,0.0,2.0,0,369.0,1.002378583,14.0,13.15024471,13.15024471,13.39486217,5.594280242999999,10.16564369,113.1600037,9066,1.2844688623803862,10.188263923290105,4,1,5,5,5,4.59,1.2014704120581874,0.0,1840.8801628475003,0,2293.7500097158086,0,2293.7500097158086
Benin,606.2694092,152.9864197,1132.623901,2154,1.0,0.0,2.0,0,341.0,1.941989183,9.0,4.023525238,4.023525238,5.074514389,4.755964279,14.51445389,113.1600037,9066,1.3743003907923386,10.188263923290105,5,2,5,5,5,4.73,1.2281939107503848,0.0,759.9855682377582,0,946.9475198389877,0,946.9475198389877
Benin,581.4420776000002,162.9864197,1132.623901,2146,1.0,5.0,2.0,0,369.0,1.609105825,9.0,5.848635674,3.504579544,8.489938736000001,5.046721458,22.7595787,113.1600037,9066,1.4641319192042905,10.188263923290105,4,2,5,5,5,4.68,1.2182827730083161,0.07743075958216943,728.8634079777661,0,908.1690828502853,0,908.1690828502853
Benin,1284.708374,172.9864197,1132.623901,2181,1.0,0.0,3.0,0,539.0,3.508267641,9.0,15.17314339,12.51202202,17.84397507,5.104815483,32.02073669,113.1600037,9066,1.5539634476162427,10.188263923290105,4,1,5,4,5,4.44,1.176156011378572,0.0,1610.4388722540818,0,2006.6184933872441,0,2006.6184933872441
Benin,2314.909912,182.9864197,1132.623901,2163,1.0,0.0,4.0,0,425.0,1.53821981,9.0,22.52522469,21.51946449,27.65385628,3.668566465,41.62519073,113.1600037,9066,1.643794976028195,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2901.8421483808866,0,3615.7163243840096,0,3615.7163243840096
Benin,2994.039795,192.9864197,1132.623901,2163,0.0,0.0,3.0,0,434.0,1.377512574,9.0,31.37714005,30.52690697,37.56413269,2.131699324,51.38079071,113.1600037,9066,1.7336265044401469,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3753.161548975505,0,4676.4664605388125,0,4676.4664605388125
Benin,1643.032593,202.9864197,1132.623901,2163,0.0,0.0,1.0,0,427.0,1.823544145,9.0,40.19888306,39.53435135,47.51202393,3.010732412,49.15009689,343.6159973,8936,1.823458032852099,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2059.614158121475,0,2566.294151322934,0,2566.294151322934
Benin,2108.236572,212.9864197,1132.623901,2154,0.0,0.0,1.0,0,407.0,1.570515275,9.0,48.85125732,48.54179382,57.47800446,1.977924705,44.27695084,343.6159973,8936,1.9132895612640513,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2642.7679589924514,0,3292.908008872781,0,3292.908008872781
Benin,8316.576172,222.9864197,1132.623901,2163,1.0,0.0,2.0,0,419.0,2.842936754,9.0,57.9391098,57.5492363,67.45405579,2.413975716,41.29364395,343.6159973,8936,2.0031210896760037,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,10425.196739202422,1,17430.33972178382,1,7005.142982581399
Benin,5060.02832,232.9864197,1132.623901,2154,1.0,0.0,3.0,0,357.0,0.6765915159999999,9.0,67.28622437,63.87429428,77.4362793,1.476074338,40.61873245,343.6159973,8936,2.0929526180879554,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,6342.969709041934,0,7903.386176554329,0,7903.386176554329
Benin,2528.127197,242.9864197,1132.623901,2154,1.0,0.0,2.0,0,372.0,3.3544313910000003,9.0,76.79798889,53.90460587,87.42256927,2.604837894,42.3626976,343.6159973,8936,2.1827841464999076,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3169.119462789111,0,3948.745793055332,0,3948.745793055332
Benin,1697.077515,252.9864197,1132.623901,2154,1.0,0.0,4.0,0,387.0,1.204654455,9.0,86.42005157,43.94869232,97.4116745,5.648287773,46.25272369,343.6159973,8936,2.27261567491186,10.188263923290105,4,1,5,5,5,4.59,1.2014704120581874,0.0,2127.3618625796857,0,2650.708281528387,0,2650.708281528387
Benin,4411.836426,262.98641969999994,1132.623901,2146,1.0,0.0,4.0,0,351.0,0.902776599,9.0,96.11930847,34.01564407,107.4028091,3.0711348060000003,49.49239731,355.4729918999999,9282,2.362447203323812,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,5530.432448521518,0,6890.958867690142,0,6890.958867690142
Benin,3087.796143,272.98641969999994,1132.623901,2146,1.0,0.0,5.0,0,365.0,2.382666588,9.0,97.25376892,24.07805443,117.3954468,6.290595055,47.26494217,355.4729918999999,9282,2.4522787317357637,10.188263923290105,4,1,5,5,5,4.59,1.2014704120581874,0.0,3870.689285538527,0,4822.906871122802,0,4822.906871122802
Benin,1718.3038329999995,282.98641969999994,1132.623901,2146,1.0,0.0,7.0,0,375.0,0.974142373,9.0,96.17636871,14.16813278,127.38924409999998,8.800109863,47.10044479,355.4729918999999,9282,2.542110260147716,10.188263923290105,4,1,5,5,5,4.59,1.2014704120581874,0.0,2153.969992731117,0,2683.8622043231003,0,2683.8622043231003
Benin,25238.85547,292.98641969999994,1132.623901,2154,1.0,0.0,2.0,0,427.0,6.513994694,9.0,96.13267517,4.258234978,137.38394169999998,2.244949579,39.77704620000001,180.7749939,9211,2.631941788559668,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,31638.023665665434,1,52896.98740597334,1,21258.963740307907
Benin,8838.671875,302.98641969999994,1132.623901,2146,1.0,0.0,2.0,0,345.0,1.2366523740000002,9.0,97.12408447,5.651663302999999,147.37936399999995,1.285478473,32.85726547,180.7749939,9211,2.7217733169716203,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,11079.666836980445,1,18524.576734992723,1,7444.909898012278
Benin,3331.438721,312.98641969999994,1132.623901,2146,1.0,0.0,3.0,0,355.0,0.149440676,9.0,99.11955261,15.56156063,157.37536619999997,0.582486272,26.27004433,9758.860352,14768,2.8116048453835725,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,4176.106052867388,0,5203.4583742387495,0,5203.4583742387495
Benin,5016.923828,322.98641969999994,1132.623901,2146,1.0,0.0,3.0,0,333.0,0.298879325,9.0,102.0601959,25.47145844,167.37184140000005,0.8566498159999999,16.92017174,9758.860352,14768,2.9014363737955247,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,6288.936318359321,0,7836.060180596227,0,7836.060180596227
Benin,1618.255493,332.98641969999994,1132.623901,2146,1.0,0.0,4.0,0,312.0,0.956800461,9.0,105.8672791,35.38135529,177.36871340000005,0.7062984109999999,9.081251144,9758.860352,14768,2.991267902207477,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2028.5549653978458,0,2527.594172340385,0,2527.594172340385
Benin,5103.357422,342.98641969999994,1132.623901,2146,1.0,0.0,4.0,0,358.0,1.336398721,8.0,110.4512482,45.29125595,187.365921,1.968484282,8.868261337,9758.860352,14768,3.0810994306194286,10.188263923290105,5,1,2,5,5,3.47,1.071620878482125,0.0,6397.284658312017,0,7971.062996550725,0,7971.062996550725
Benin,7887.618651999999,352.98641969999994,1132.623901,2154,1.0,0.0,3.0,0,364.0,1.570515275,14.0,115.71981809999998,55.2011528,197.3634186,0.037992515,16.57778549,9758.860352,14768,3.170930959031381,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,9887.479480769025,0,12319.871012134745,1,2432.39153136572
Benin,6054.828125,362.9864197,1132.623901,2154,1.0,0.0,3.0,0,390.0,0.422675341,14.0,121.5840225,64.89654541,207.361145,2.240424156,11.49796772,166.50500490000005,9069,3.260762487443334,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,7589.99534420198,0,9457.189145640465,1,1867.193801438485
Benin,3117.894287,372.9864197,1132.623901,2146,1.0,0.0,5.0,0,339.0,0.708824813,9.0,127.9588623,74.49275208,217.3590851,4.1463556289999985,10.05827618,166.50500490000005,9069,3.350594015855286,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3908.418642691687,0,4869.917923272317,0,4869.917923272317
Benin,2588.345703,382.9864197,1132.623901,2137,1.0,0.0,5.0,0,321.0,1.97331202,9.0,134.77372739999998,84.08896637,227.3572083,12.08132172,5.138859749,838.2219848999998,9095,3.440425544267238,10.188263923290105,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,3244.60602834291,0,4042.8026002103466,0,4042.8026002103466
Benin,1608.651733,392.9864197,1132.623901,2146,1.0,0.0,7.0,0,338.0,1.512623429,9.0,130.7243347,80.39988708,237.3554993,15.15514565,8.789852142,838.2219848999998,9095,3.53025707267919,10.188263923290105,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,2016.516226695113,0,2512.593816763927,0,2512.593816763927
Benin,1213.005493,402.9864197,1132.623901,2146,1.0,0.0,8.0,0,312.0,2.588787317,9.0,120.7832794,75.0051651,247.3539124,5.189380646,15.31689358,294.2749939,9042,3.6200886010911417,10.188263923290105,4,1,5,5,5,4.59,1.2014704120581874,0.0,1520.556133764974,0,1894.6239505356498,0,1894.6239505356498
Benin,734.0888062000001,412.9864197,1132.623901,2137,1.0,0.0,9.0,0,303.0,0.956800461,9.0,110.8422165,70.6215744,257.3524475,4.77638483,16.71244812,294.2749939,9042,3.7099201295030944,10.188263923290105,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,920.2128460564338,0,1146.5918679451877,0,1146.5918679451877
Benin,3095.525879,92.98641968,1142.623901,2154,1.0,0.0,7.0,0,179.0,0.80471158,14.0,62.84015656,16.62883568,62.94158554,10.39086628,10.69902706,430.196991,9114,0.8353112201409625,10.277243588408759,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,3880.378852119232,0,4834.980141228692,0,4834.980141228692
Benin,6097.372559,102.9864197,1142.623901,2146,1.0,0.0,11.0,0,188.0,2.318681717,14.0,52.89519501,22.31977844,52.99029541,14.59958935,12.29838848,430.196991,9114,0.9251427487325777,10.277243588408759,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,7643.326677365415,0,9523.64037284722,0,9523.64037284722
Benin,7799.433594,112.9864197,1142.623901,2154,1.0,0.0,8.0,0,236.0,11.69989681,14.0,42.9757843,28.01072311,43.06158447,11.61801052,19.69851685,430.196991,9114,1.0149742771445298,10.277243588408759,3,1,5,5,4,4.220000000000001,1.1444059376284466,0.0,9776.935603084938,0,12182.132540272629,0,12182.132540272629
Benin,8035.840331999999,122.9864197,1142.623901,2146,1.0,5.0,2.0,0,213.0,1.10309875,14.0,33.10490417,29.48513412,33.17572021,1.894909501,28.14005852,113.1600037,9066,1.104805805556482,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.07743075958216943,10073.28192435363,1,16841.95804138089,1,6768.67611702726
Benin,3863.783936,132.9864197,1142.623901,2172,1.0,5.0,3.0,0,467.0,11.57370758,9.0,23.34418869,19.65626335,23.38710594,4.850473404,22.34260559,113.1600037,9066,1.1946373339684342,10.277243588408759,5,1,5,5,4,4.32,1.1581043794956583,0.07743075958216943,4843.424368093421,0,6034.941825972838,0,6034.941825972838
Benin,560.9484863,142.9864197,1142.623901,2172,1.0,0.0,1.0,0,539.0,1.167010188,9.0,13.91162586,10.16680717,13.90269947,2.336021185,20.16236687,113.1600037,9066,1.2844688623803862,10.277243588408759,5,1,5,4,5,4.49,1.184238171262883,0.0,703.1737832119137,0,876.1596244154014,0,876.1596244154014
Benin,57263.22656,152.9864197,1142.623901,2154,1.0,0.0,0.0,12,404.0,0.616137326,14.0,6.297263622000001,1.15936482,6.2939176560000005,1.307410479,22.66826248,113.1600037,9066,1.3743003907923386,10.277243588408759,5,2,5,5,5,4.73,1.2281939107503848,0.0,71781.99182728794,1,120015.43325806438,1,48233.44143077644
Benin,703.5215454,162.9864197,1142.623901,2172,1.0,5.0,0.0,0,581.0,2.115093946,9.0,9.261626244,7.848077774,9.270478249,0.764914393,28.6562233,113.1600037,9066,1.4641319192042905,10.277243588408759,5,2,5,4,5,4.58,1.199680531325368,0.07743075958216943,881.8954302079025,0,1098.8480904040669,0,1098.8480904040669
Benin,1611.737183,172.9864197,1142.623901,2190,1.0,5.0,2.0,0,631.0,0.80471158,9.0,18.21812057,16.85552025,18.22827721,3.841817379,36.44870758,113.1600037,9066,1.5539634476162427,10.277243588408759,5,1,5,4,5,4.49,1.184238171262883,0.07743075958216943,2020.3839749864435,0,2517.413059134976,0,2517.413059134976
Benin,3849.306641,182.9864197,1142.623901,2181,1.0,0.0,1.0,0,491.0,2.136068583,9.0,27.5382576,25.86296272,27.90337753,2.091443062,45.12025452,113.1600037,9066,1.643794976028195,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,4825.276437321788,0,6012.329372851845,0,6012.329372851845
Benin,4320.300781,192.9864197,1142.623901,2172,0.0,0.0,2.0,0,402.0,0.908937931,9.0,36.48204803,34.8704071,37.74820328,2.670846701,54.25095749,113.1600037,9066,1.7336265044401469,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,5415.688461568375,0,6747.987029272647,0,6747.987029272647
Benin,3023.638184,202.9864197,1142.623901,2163,0.0,0.0,1.0,0,378.0,1.494071364,9.0,44.81159592,43.87784958,47.65768814,0.189770818,57.67906952,343.6159973,8936,1.823458032852099,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3790.2644410920134,0,4722.696932717449,0,4722.696932717449
Benin,2027.226807,212.9864197,1142.623901,2154,0.0,0.0,3.0,0,390.0,1.1953546999999998,9.0,53.71422958,52.88529205,57.59846878,3.183545351,53.5872345,343.6159973,8936,1.9132895612640513,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2541.2186290211907,0,3166.376808575682,0,3166.376808575682
Benin,6716.562988,222.9864197,1142.623901,2163,1.0,0.0,1.0,0,383.0,1.137959242,9.0,62.45462799,61.89273453,67.55673218,1.471533895,51.14986038,343.6159973,8936,2.0031210896760037,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,8419.50931645303,0,10490.769560221675,1,2071.2602437686455
Benin,4229.348633,232.9864197,1142.623901,2154,1.0,0.0,4.0,0,334.0,2.018002033,9.0,71.21148682,63.94232559,77.52574158,5.589991092999999,50.60656738,343.6159973,8936,2.0929526180879554,10.277243588408759,4,1,5,5,5,4.59,1.2014704120581874,0.0,5301.675913959491,0,6605.926569573258,0,6605.926569573258
Benin,2757.908203,242.9864197,1142.623901,2154,1.0,0.0,3.0,0,342.0,2.031765461,9.0,80.25939941,53.98520279,87.50182343,1.3462644819999998,51.40359497,355.4729918999999,9282,2.1827841464999076,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3457.160135409533,0,4307.646556372631,0,4307.646556372631
Benin,3327.096191,252.9864197,1142.623901,2154,1.0,0.0,5.0,0,369.0,1.844822645,9.0,89.51014709,44.04750824,97.48280334,6.026088715,45.02007294,355.4729918999999,9282,2.27261567491186,10.277243588408759,4,1,5,5,5,4.59,1.2014704120581874,0.0,4170.662499094827,0,5196.675666830252,0,5196.675666830252
Benin,4051.807373,262.98641969999994,1142.623901,2154,1.0,0.0,4.0,0,344.0,0.956800461,9.0,98.90682983,34.14622116,107.4673233,4.0169939989999985,40.14080429,355.4729918999999,9282,2.362447203323812,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,5079.120077693908,0,6328.620386422878,0,6328.620386422878
Benin,3775.913086,272.98641969999994,1142.623901,2154,1.0,0.0,3.0,0,358.0,0.8252578970000001,14.0,107.1389999,24.32581902,117.4544754,1.3344601390000002,37.35988998,355.4729918999999,9282,2.4522787317357637,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,4733.274364059893,0,5897.694123530714,0,5897.694123530714
Benin,1315.318359,282.98641969999994,1142.623901,2146,1.0,0.0,3.0,0,353.0,1.137959242,9.0,106.161972,14.68608952,127.4436417,1.156885386,37.15156174,355.4729918999999,9282,2.542110260147716,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1648.809844780423,0,2054.4290029366325,0,2054.4290029366325
Benin,1992.709961,292.98641969999994,1142.623901,2146,1.0,0.0,2.0,0,354.0,0.472563267,9.0,106.1223907,5.089880466,137.4343872,1.651143909,34.10053635,180.7749939,9211,2.631941788559668,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2497.9502331182866,0,3112.464074044849,0,3112.464074044849
Benin,3366.897949,302.98641969999994,1142.623901,2154,1.0,0.0,4.0,0,331.0,1.323815107,9.0,107.0213013,4.506328583,147.4263916,3.231894016,25.69499588,180.7749939,9211,2.7217733169716203,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,4220.555766364251,0,5258.843039043647,0,5258.843039043647
Benin,3381.2687990000004,312.98641969999994,1142.623901,2146,1.0,0.0,6.0,0,328.0,1.181267619,9.0,108.8354568,14.10253716,157.41940309999995,5.327665806000001,18.9108181,180.7749939,9211,2.8116048453835725,10.277243588408759,4,1,5,5,5,4.59,1.2014704120581874,0.0,4238.570263611806,0,5281.2892330276645,0,5281.2892330276645
Benin,4799.4848630000015,322.98641969999994,1142.623901,2154,1.0,0.0,2.0,0,319.0,0.761957705,9.0,111.520195,23.69874573,167.4132538,1.388986349,15.40348339,9758.860352,14768,2.9014363737955247,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,6016.366941008402,0,7496.436763187119,0,7496.436763187119
Benin,1367.662598,332.98641969999994,1142.623901,2146,1.0,0.0,5.0,0,308.0,0.708824813,9.0,115.0145721,33.29495621,177.4077911,9.21026516,5.783098221,9758.860352,14768,2.991267902207477,10.277243588408759,4,1,5,5,5,4.59,1.2014704120581874,0.0,1714.4256677408466,0,2136.1867933623694,0,2136.1867933623694
Benin,2088.147461,342.98641969999994,1142.623901,2146,1.0,0.0,4.0,0,317.0,1.28965807,8.0,119.24742890000002,42.89116287,187.4029083,5.756556988,5.442532539,9758.860352,14768,3.0810994306194286,10.277243588408759,4,1,2,5,5,3.42,1.0682246717247124,0.0,2617.585368205177,0,3261.5303184458103,0,3261.5303184458103
Benin,5826.714844,352.98641969999994,1142.623901,2146,1.0,0.0,5.0,0,316.0,1.703387737,8.0,124.1432495,52.48737335,197.3985291,4.243162155,15.02657986,9758.860352,14768,3.170930959031381,10.277243588408759,5,1,2,5,5,3.47,1.071620878482125,0.0,7304.045238765975,0,9100.893244169334,0,9100.893244169334
Benin,5432.646484000001,362.9864197,1142.623901,2154,1.0,0.0,8.0,0,405.0,2.112457514,9.0,129.6269379,62.08358002,207.394577,7.580625057000001,20.52261162,166.50500490000005,9069,3.260762487443334,10.277243588408759,4,1,5,5,5,4.59,1.2014704120581874,0.0,6810.063088331721,0,8485.387908609982,0,8485.387908609982
Benin,5158.873047,372.9864197,1142.623901,2154,1.0,0.0,3.0,0,383.0,1.847842336,8.0,135.6272125,71.67978668,217.390976,1.679606795,19.12640381,838.2219848999998,9095,3.350594015855286,10.277243588408759,5,1,2,5,5,3.47,1.071620878482125,0.0,6466.875954147597,0,8057.774254958816,0,8057.774254958816
Benin,3765.099121,382.9864197,1142.623901,2154,1.0,0.0,7.0,0,415.0,2.10452795,9.0,141.7495117,81.27600098,227.3876953,5.628657818,14.71981525,838.2219848999998,9095,3.440425544267238,10.277243588408759,4,1,5,5,5,4.59,1.2014704120581874,0.0,4719.718579765461,0,5880.803518164549,0,5880.803518164549
Benin,2250.794922,392.9864197,1142.623901,2154,1.0,0.0,10.0,0,327.0,0.236285657,9.0,131.8084564,88.71271515,237.3846893,11.2023716,16.35623932,838.2219848999998,9095,3.53025707267919,10.277243588408759,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,2821.47116747983,0,3515.573500346235,0,3515.573500346235
Benin,1483.59375,402.9864197,1142.623901,2146,1.0,0.0,7.0,0,335.0,0.80471158,9.0,121.8673935,83.85450745,247.3819427,3.807081461,22.76796341,838.2219848999998,9095,3.6200886010911417,10.277243588408759,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1859.7505036837285,0,2317.2625910070788,0,2317.2625910070788
